temperature,rainfall,soil_moisture,soil_humidity,ndvi,historical_rainfall,historical_temperature,days_since_planting,soil_type,current_crop,label
24.12,34.59,0.441,0.361,0.496,22.60,23.75,73,argileux,coton,3
26.44,103.54,0.208,0.265,0.473,159.01,25.89,63,sableux,maïs,1
29.03,241.79,0.199,0.137,0.662,295.73,33.02,74,sableux,mil,1
26.89,25.14,0.067,0.010,0.203,32.94,24.96,105,loam,mil,0
35.46,5.09,0.116,0.077,0.252,32.20,37.12,85,sableux,maïs,0
22.15,27.09,0.212,0.126,0.335,24.09,22.47,109,loam,riz,0
24.84,1.41,0.501,0.464,0.455,12.13,24.88,32,loam,riz,1
26.71,43.43,0.019,0.114,0.227,76.28,24.21,9,argileux,maïs,1
18.08,1.10,0.275,0.213,0.381,9.46,18.46,51,sableux,arachide,1
31.44,16.28,0.170,0.139,0.338,0.56,29.55,61,argileux,sorgho,0
25.57,7.62,0.016,0.056,0.219,8.76,25.87,59,loam,maïs,0
28.17,21.93,0.156,0.196,0.295,64.89,25.65,101,loam,sorgho,1
23.75,13.05,0.368,0.552,0.453,2.35,22.13,76,argileux,mil,1
28.34,5.00,0.142,0.149,0.337,44.79,26.25,93,argileux,riz,0
29.31,9.81,0.209,0.226,0.403,23.15,32.93,79,loam,coton,1
17.92,106.05,0.313,0.318,0.545,119.79,14.82,61,argileux,riz,2
19.16,37.75,0.090,0.010,0.218,46.08,20.22,30,loam,riz,0
25.38,27.18,0.101,0.057,0.401,28.62,24.62,24,argileux,mil,1
32.06,9.15,0.200,0.199,0.240,10.04,33.02,39,argileux,sorgho,0
30.96,74.09,0.187,0.160,0.293,67.84,29.32,1,argileux,arachide,1
20.97,37.35,0.307,0.302,0.412,62.32,18.09,104,sableux,sorgho,1
32.69,25.80,0.587,0.528,0.680,50.51,28.39,40,sableux,arachide,1
27.35,43.10,0.579,0.506,0.566,51.86,27.25,32,loam,coton,4
18.12,30.01,0.158,0.080,0.276,41.41,20.12,47,loam,maïs,0
23.77,40.39,0.046,0.068,0.326,53.95,21.93,29,loam,arachide,1
33.02,16.33,0.346,0.327,0.486,19.51,28.35,78,argileux,sorgho,1
26.74,49.77,0.389,0.308,0.472,76.19,26.84,50,sableux,maïs,2
25.14,8.83,0.192,0.178,0.278,0.00,25.61,32,loam,maïs,0
27.45,12.30,0.145,0.144,0.336,39.52,25.79,19,argileux,mil,0
27.21,23.94,0.302,0.355,0.376,31.48,26.05,17,sableux,coton,1
27.06,19.64,0.586,0.561,0.566,23.96,27.48,57,sableux,maïs,1
42.40,18.25,0.661,0.638,0.636,55.11,40.00,14,sableux,maïs,1
30.77,14.72,0.491,0.542,0.463,27.10,31.59,11,sableux,riz,4
30.56,112.16,0.297,0.369,0.516,162.69,29.38,61,loam,mil,1
21.51,0.80,0.735,0.759,0.589,15.19,19.93,55,loam,maïs,1
26.10,31.46,0.470,0.496,0.554,41.95,25.38,100,loam,coton,1
10.73,55.52,0.247,0.088,0.396,71.52,10.00,76,loam,coton,1
22.41,72.24,0.371,0.250,0.570,87.83,23.79,36,argileux,maïs,1
24.74,18.02,0.450,0.580,0.434,9.55,24.29,113,sableux,mil,1
21.32,9.62,0.589,0.580,0.530,0.00,21.09,56,sableux,riz,1
24.54,14.68,0.258,0.391,0.446,45.06,21.35,113,argileux,sorgho,1
20.58,23.94,0.155,0.176,0.331,57.86,19.56,44,argileux,sorgho,1
24.33,0.73,0.329,0.449,0.378,10.19,25.05,70,loam,maïs,1
14.71,18.39,0.645,0.592,0.635,29.23,16.53,8,loam,mil,2
19.39,1.86,0.046,0.061,0.307,22.56,18.60,94,loam,coton,0
22.59,0.51,0.219,0.134,0.344,13.41,20.93,26,argileux,coton,0
22.14,10.91,0.665,0.717,0.573,0.00,24.07,16,argileux,maïs,1
14.22,0.09,0.352,0.323,0.429,0.00,18.12,117,loam,maïs,1
14.26,31.33,0.313,0.406,0.360,86.89,13.90,28,loam,sorgho,1
18.33,89.88,0.259,0.301,0.534,138.08,20.97,72,loam,arachide,1
33.15,3.19,0.365,0.369,0.342,22.38,35.82,4,sableux,coton,0
24.33,43.88,0.231,0.040,0.439,57.99,23.77,47,argileux,riz,1
31.16,11.99,0.567,0.461,0.553,17.80,33.54,7,loam,coton,2
25.17,2.77,0.274,0.367,0.323,50.46,25.24,62,sableux,arachide,1
22.41,3.32,0.050,0.014,0.238,45.29,18.23,68,argileux,sorgho,0
34.18,16.01,0.194,0.348,0.280,0.00,33.75,4,loam,riz,0
22.48,8.25,0.187,0.010,0.320,32.22,23.64,77,argileux,maïs,0
37.53,19.59,0.550,0.519,0.594,54.81,37.67,47,argileux,riz,1
25.42,16.77,0.132,0.134,0.330,30.86,28.25,58,argileux,riz,0
29.27,55.48,0.230,0.321,0.402,39.50,28.73,9,argileux,mil,1
22.62,13.75,0.153,0.078,0.252,0.00,23.45,73,loam,sorgho,0
32.85,15.24,0.254,0.188,0.392,30.24,33.49,24,sableux,riz,1
26.14,0.97,0.292,0.320,0.372,33.88,26.92,49,sableux,sorgho,1
35.89,17.26,0.075,0.139,0.349,15.06,34.46,4,argileux,mil,0
28.48,56.13,0.373,0.490,0.536,91.53,30.56,37,loam,sorgho,1
25.40,27.18,0.116,0.203,0.267,103.35,23.87,67,argileux,riz,1
26.40,26.80,0.456,0.521,0.520,18.48,24.91,111,argileux,mil,1
31.21,5.00,0.499,0.549,0.561,33.90,29.66,101,loam,riz,1
21.26,21.97,0.279,0.177,0.372,56.47,17.76,62,loam,arachide,1
23.91,0.88,0.327,0.477,0.399,5.12,23.56,0,argileux,sorgho,1
27.52,16.06,0.328,0.288,0.324,10.85,27.14,114,loam,arachide,0
12.79,77.97,0.028,0.025,0.326,87.98,13.41,37,loam,coton,1
30.14,23.76,0.145,0.087,0.321,30.91,30.54,117,sableux,maïs,0
25.35,0.48,0.027,0.010,0.185,0.00,26.73,51,loam,maïs,0
29.54,25.78,0.102,0.154,0.300,29.08,28.33,17,sableux,riz,0
31.00,21.00,0.202,0.050,0.389,15.13,28.20,7,loam,coton,1
28.05,44.26,0.377,0.252,0.502,71.18,28.17,83,argileux,mil,1
24.16,0.07,0.178,0.193,0.291,29.75,22.46,22,loam,sorgho,0
20.89,6.69,0.548,0.622,0.491,0.00,24.57,79,loam,maïs,1
33.75,24.62,0.398,0.248,0.421,69.26,35.39,117,sableux,mil,1
22.46,9.09,0.296,0.414,0.467,0.00,26.53,7,argileux,arachide,1
29.36,46.32,0.104,0.112,0.314,93.78,32.63,97,loam,arachide,1
23.90,213.64,0.525,0.453,0.808,208.87,25.34,26,loam,mil,4
25.39,20.86,0.289,0.248,0.393,28.91,24.80,115,loam,mil,1
19.27,1.58,0.552,0.615,0.559,0.00,17.30,91,argileux,sorgho,3
30.48,14.19,0.063,0.010,0.093,48.53,30.53,76,loam,sorgho,3
18.59,61.57,0.192,0.151,0.329,71.44,17.00,13,sableux,coton,1
15.36,22.89,0.229,0.150,0.345,50.79,16.51,18,loam,riz,1
30.46,5.74,0.203,0.194,0.360,0.00,29.72,20,argileux,sorgho,1
20.80,6.91,0.221,0.211,0.361,25.84,23.45,7,sableux,sorgho,1
28.79,26.22,0.043,0.021,0.280,32.96,28.57,60,argileux,sorgho,0
30.74,65.47,0.121,0.052,0.309,45.17,29.96,62,argileux,coton,0
22.20,2.13,0.187,0.202,0.379,28.23,23.83,88,argileux,riz,0
16.28,32.76,0.351,0.343,0.388,43.89,12.73,15,argileux,mil,2
34.09,46.86,0.328,0.441,0.376,92.16,34.65,93,sableux,coton,1
32.23,37.20,0.112,0.037,0.394,76.88,32.21,104,argileux,riz,1
27.35,2.41,0.015,0.010,0.202,0.00,23.91,33,argileux,mil,0
23.42,5.09,0.154,0.113,0.245,45.39,21.82,44,argileux,mil,0
17.18,47.65,0.208,0.261,0.406,84.02,16.70,73,argileux,riz,1
21.52,33.72,0.363,0.415,0.437,53.50,18.10,74,loam,riz,1
23.39,15.84,0.058,0.010,0.230,12.87,20.69,105,sableux,riz,0
27.83,130.24,0.105,0.124,0.376,161.74,29.74,62,argileux,mil,1
15.52,23.05,0.234,0.240,0.399,55.80,12.04,63,loam,mil,1
22.44,236.94,0.084,0.038,0.463,231.70,20.06,72,argileux,mil,1
27.46,17.89,0.609,0.583,0.614,15.26,28.30,26,argileux,coton,1
21.54,5.30,0.273,0.288,0.439,28.33,22.95,19,argileux,arachide,1
22.23,0.72,0.221,0.226,0.200,9.06,19.17,40,loam,mil,0
39.38,2.08,0.708,0.650,0.650,29.51,35.68,13,sableux,maïs,1
27.83,289.36,0.111,0.083,0.533,296.06,26.72,111,sableux,mil,1
28.02,21.53,0.308,0.185,0.379,21.55,28.16,69,loam,coton,1
25.45,7.56,0.411,0.499,0.410,0.00,24.06,120,loam,sorgho,1
19.94,3.31,0.168,0.108,0.263,15.62,17.58,23,sableux,maïs,0
36.28,15.66,0.173,0.235,0.403,30.19,36.87,58,argileux,maïs,1
23.63,8.20,0.089,0.115,0.308,43.57,23.44,62,loam,coton,0
25.01,80.69,0.069,0.010,0.308,90.17,22.25,114,sableux,riz,1
24.59,25.37,0.183,0.202,0.377,23.29,25.46,51,argileux,maïs,1
28.84,2.69,0.114,0.277,0.253,16.81,27.72,87,sableux,maïs,0
28.73,10.83,0.191,0.141,0.320,43.09,27.47,78,sableux,coton,0
15.71,11.22,0.465,0.532,0.477,23.21,16.34,100,loam,riz,1
30.55,27.64,0.151,0.167,0.251,62.06,31.08,28,loam,riz,1
18.13,2.70,0.178,0.163,0.218,19.35,16.31,13,sableux,maïs,0
20.00,43.50,0.224,0.285,0.436,46.89,17.72,85,loam,arachide,1
24.42,11.19,0.342,0.303,0.382,36.79,23.35,87,sableux,sorgho,1
25.17,0.15,0.122,0.031,0.300,0.00,23.96,110,argileux,sorgho,0
28.27,10.70,0.049,0.022,0.260,43.73,26.08,97,argileux,coton,0
18.39,3.38,0.149,0.251,0.226,0.00,19.13,76,sableux,coton,0
21.31,8.71,0.206,0.129,0.281,8.32,21.41,36,argileux,coton,1
35.43,2.52,0.667,0.616,0.608,19.40,34.43,55,argileux,maïs,1
20.97,81.24,0.383,0.298,0.519,97.54,21.22,47,loam,arachide,1
29.96,13.14,0.412,0.554,0.405,29.80,28.16,73,sableux,arachide,1
22.11,4.15,0.427,0.372,0.547,37.39,23.32,119,argileux,mil,1
28.93,17.12,0.084,0.010,0.268,37.69,26.75,51,sableux,riz,0
17.45,7.04,0.247,0.264,0.347,1.14,13.61,69,loam,arachide,0
29.76,32.35,0.422,0.362,0.507,19.01,30.48,16,sableux,coton,1
17.42,36.61,0.658,0.579,0.564,49.46,18.68,64,loam,sorgho,1
30.21,65.11,0.481,0.392,0.618,73.42,31.59,26,sableux,coton,1
33.83,7.05,0.114,0.169,0.236,50.54,36.60,40,loam,arachide,1
17.95,19.41,0.689,0.701,0.569,43.90,14.96,19,sableux,coton,1
26.46,4.86,0.406,0.533,0.457,65.22,23.41,8,loam,maïs,2
25.07,19.49,0.206,0.290,0.422,24.71,27.59,47,argileux,maïs,1
27.36,6.19,0.082,0.129,0.239,27.22,25.55,66,loam,mil,0
24.12,1.43,0.523,0.663,0.432,6.33,28.38,12,sableux,coton,1
20.58,57.71,0.097,0.035,0.264,64.76,20.79,90,argileux,arachide,1
23.70,3.21,0.273,0.323,0.433,20.23,26.13,94,sableux,arachide,1
31.03,15.76,0.606,0.700,0.670,48.94,29.39,116,argileux,sorgho,3
25.68,2.39,0.288,0.177,0.399,17.87,22.26,48,argileux,mil,1
23.33,8.37,0.048,0.010,0.267,4.86,24.92,115,sableux,riz,0
19.37,7.05,0.385,0.477,0.488,1.20,22.06,78,sableux,riz,1
30.26,22.21,0.299,0.227,0.217,5.79,31.19,82,sableux,maïs,0
18.21,77.13,0.428,0.620,0.572,81.71,15.34,46,sableux,arachide,1
14.26,13.06,0.097,0.209,0.249,42.02,17.06,97,sableux,coton,0
11.60,27.98,0.127,0.064,0.386,37.08,10.66,84,loam,riz,1
29.10,4.45,0.279,0.301,0.351,27.86,32.38,106,loam,mil,1
27.80,5.11,0.087,0.181,0.232,8.79,25.97,56,argileux,arachide,0
37.95,22.34,0.219,0.187,0.322,45.54,39.34,20,sableux,arachide,0
32.42,5.51,0.351,0.384,0.436,40.64,35.47,11,argileux,coton,1
18.17,10.37,0.418,0.487,0.471,48.51,19.93,109,argileux,riz,1
32.90,5.62,0.316,0.307,0.315,0.00,34.97,16,sableux,coton,0
20.93,6.12,0.097,0.152,0.233,35.43,22.38,53,sableux,sorgho,0
21.60,7.52,0.182,0.144,0.326,35.36,18.50,63,argileux,maïs,0
20.45,66.30,0.150,0.229,0.313,61.14,20.02,116,argileux,mil,1
31.86,1.20,0.227,0.272,0.379,18.91,30.35,112,argileux,mil,1
17.92,1.34,0.244,0.383,0.440,27.23,16.60,53,loam,sorgho,1
22.24,2.36,0.245,0.331,0.428,26.91,21.08,47,sableux,riz,1
16.08,2.64,0.330,0.385,0.452,7.04,18.77,107,argileux,mil,1
37.59,97.57,0.201,0.113,0.351,109.20,37.16,11,loam,sorgho,1
30.18,9.69,0.227,0.288,0.364,17.51,30.77,35,loam,arachide,1
20.33,7.21,0.319,0.170,0.404,50.23,17.82,55,argileux,mil,1
29.91,63.50,0.463,0.413,0.533,84.17,26.17,70,argileux,mil,1
32.66,14.82,0.365,0.345,0.476,10.81,34.51,107,loam,mil,1
25.04,15.47,0.243,0.191,0.454,18.31,25.13,59,sableux,coton,1
20.30,23.63,0.131,0.192,0.347,31.94,22.45,39,sableux,coton,0
23.29,229.13,0.388,0.379,0.679,271.39,23.33,42,sableux,arachide,1
34.83,7.28,0.247,0.231,0.329,51.37,31.39,90,argileux,riz,4
21.14,9.59,0.562,0.469,0.550,18.71,21.41,16,loam,sorgho,1
34.98,1.72,0.423,0.421,0.492,42.49,33.34,79,sableux,riz,1
26.32,35.70,0.331,0.330,0.365,18.50,25.34,7,sableux,arachide,1
18.36,45.82,0.092,0.010,0.334,32.58,16.35,105,argileux,arachide,0
34.13,6.97,0.282,0.393,0.439,0.00,34.61,3,argileux,maïs,4
11.31,25.59,0.317,0.239,0.458,35.15,10.00,114,sableux,maïs,1
24.90,7.96,0.188,0.297,0.295,0.00,25.65,66,sableux,arachide,0
32.04,30.34,0.548,0.479,0.514,22.52,32.56,31,sableux,coton,1
29.53,31.57,0.584,0.503,0.493,86.39,30.27,108,sableux,riz,3
29.64,73.37,0.399,0.431,0.476,105.94,30.76,58,argileux,maïs,1
20.96,47.60,0.390,0.374,0.503,62.41,21.69,73,loam,coton,1
18.35,4.21,0.294,0.336,0.332,0.00,21.74,81,sableux,arachide,0
27.58,1.43,0.091,0.035,0.204,33.26,28.01,98,loam,arachide,0
28.95,11.33,0.296,0.332,0.360,28.68,30.65,107,sableux,arachide,1
18.91,70.49,0.334,0.381,0.502,91.43,22.32,73,loam,maïs,1
20.37,20.11,0.246,0.229,0.337,19.94,19.89,14,sableux,riz,0
30.05,31.46,0.110,0.170,0.258,51.04,34.60,38,loam,sorgho,1
27.92,6.91,0.079,0.083,0.257,12.91,27.87,95,loam,mil,0
20.29,17.95,0.359,0.434,0.476,10.09,16.65,104,loam,riz,1
29.76,10.55,0.401,0.231,0.408,59.98,33.69,10,loam,arachide,1
25.11,7.54,0.152,0.010,0.257,42.37,25.11,38,loam,arachide,0
29.74,0.23,0.378,0.358,0.307,32.76,32.18,106,sableux,arachide,0
24.06,2.77,0.129,0.083,0.300,23.56,27.52,4,loam,arachide,0
24.43,61.32,0.234,0.349,0.435,107.69,28.69,5,argileux,sorgho,2
20.86,4.21,0.236,0.186,0.399,37.33,20.80,61,sableux,coton,1
23.17,16.45,0.139,0.114,0.390,43.29,19.29,76,loam,maïs,2
43.03,14.29,0.214,0.266,0.355,64.08,40.00,73,loam,maïs,1
15.61,28.02,0.396,0.469,0.561,23.19,12.67,49,loam,riz,1
30.60,5.76,0.093,0.065,0.255,0.00,31.65,102,loam,maïs,0
26.37,3.01,0.344,0.287,0.415,16.87,27.49,93,sableux,coton,1
25.21,7.46,0.215,0.227,0.265,0.00,25.18,103,loam,mil,0
22.16,4.05,0.239,0.189,0.307,24.62,22.42,102,loam,mil,0
27.38,8.60,0.201,0.296,0.299,31.14,28.01,24,argileux,maïs,0
30.65,14.91,0.046,0.013,0.211,16.47,31.11,61,sableux,arachide,0
26.50,0.12,0.233,0.243,0.287,10.73,27.50,89,sableux,sorgho,0
27.73,7.55,0.184,0.389,0.351,0.00,29.70,19,argileux,coton,1
27.06,109.29,0.280,0.197,0.455,105.51,28.08,117,argileux,maïs,1
11.48,10.90,0.419,0.645,0.463,41.77,11.35,75,sableux,coton,1
15.85,10.04,0.735,0.555,0.600,30.08,15.66,3,sableux,mil,2
26.89,19.51,0.057,0.129,0.286,51.78,28.68,61,argileux,arachide,1
14.98,51.42,0.321,0.308,0.429,92.27,16.14,48,argileux,mil,1
33.36,40.81,0.345,0.398,0.533,25.83,35.22,98,sableux,mil,1
25.76,24.82,0.398,0.486,0.543,8.51,26.87,110,sableux,riz,1
24.19,8.12,0.053,0.079,0.209,52.10,26.95,72,sableux,maïs,1
23.93,19.97,0.128,0.016,0.309,41.35,23.60,33,argileux,coton,0
25.87,21.17,0.568,0.442,0.665,75.78,27.48,113,sableux,sorgho,3
31.42,3.04,0.239,0.199,0.404,56.67,29.71,2,sableux,maïs,1
24.49,20.69,0.066,0.083,0.253,58.86,27.62,49,argileux,arachide,1
24.00,2.96,0.330,0.351,0.377,24.86,25.63,112,sableux,mil,3
21.70,20.94,0.139,0.010,0.322,27.79,19.36,51,loam,coton,0
29.24,37.96,0.651,0.694,0.694,68.80,27.39,49,argileux,coton,1
25.37,10.81,0.352,0.280,0.498,33.24,23.63,33,loam,maïs,1
23.56,16.07,0.360,0.369,0.458,27.48,25.11,112,sableux,sorgho,1
32.89,0.91,0.693,0.709,0.642,19.83,31.39,35,loam,sorgho,1
28.99,18.97,0.398,0.379,0.443,0.00,31.92,54,argileux,coton,1
24.69,0.74,0.331,0.356,0.375,14.56,26.03,55,argileux,sorgho,1
29.24,10.87,0.289,0.476,0.418,42.08,30.39,52,argileux,mil,1
26.67,7.63,0.342,0.358,0.452,18.92,25.87,3,argileux,sorgho,1
22.54,10.15,0.278,0.282,0.449,46.35,20.07,9,sableux,mil,1
22.88,40.21,0.246,0.258,0.327,55.08,25.39,71,loam,arachide,1
35.02,2.38,0.447,0.544,0.489,14.13,36.72,23,sableux,riz,1
23.07,7.04,0.645,0.634,0.563,29.67,22.48,84,sableux,riz,3
25.27,11.06,0.517,0.632,0.584,18.27,27.75,42,loam,sorgho,1
22.66,8.26,0.220,0.178,0.276,30.25,18.77,96,sableux,coton,0
18.11,68.44,0.206,0.287,0.446,70.49,16.53,32,loam,mil,1
11.12,10.62,0.162,0.121,0.261,15.30,10.92,39,sableux,riz,0
21.27,12.30,0.097,0.027,0.274,7.90,18.61,21,sableux,arachide,0
18.65,19.39,0.336,0.352,0.403,28.65,21.63,12,argileux,arachide,1
16.42,18.99,0.127,0.202,0.486,25.75,17.41,69,argileux,sorgho,1
22.64,25.45,0.482,0.508,0.539,51.39,19.69,22,argileux,riz,1
23.89,7.37,0.424,0.405,0.457,5.86,24.18,61,loam,coton,1
28.75,33.22,0.228,0.207,0.369,37.94,29.56,118,argileux,maïs,1
23.29,53.66,0.252,0.171,0.376,51.70,24.47,110,loam,sorgho,1
22.40,134.72,0.544,0.592,0.701,148.66,22.16,74,sableux,maïs,1
26.08,0.08,0.321,0.273,0.329,14.95,23.11,9,argileux,mil,0
28.57,82.90,0.234,0.290,0.446,103.23,29.33,68,argileux,mil,1
28.51,2.66,0.101,0.039,0.279,4.40,33.84,77,loam,sorgho,0
27.95,17.43,0.271,0.268,0.285,64.46,28.23,38,argileux,sorgho,1
32.51,32.62,0.463,0.390,0.559,58.93,31.55,104,sableux,maïs,1
25.64,15.01,0.469,0.505,0.486,50.24,26.89,10,sableux,riz,1
28.72,14.88,0.156,0.104,0.329,49.72,28.51,33,argileux,coton,0
32.46,36.88,0.330,0.444,0.498,70.19,34.54,18,argileux,maïs,1
28.14,5.27,0.448,0.452,0.493,16.54,26.40,43,argileux,sorgho,1
28.83,7.08,0.127,0.115,0.421,59.14,27.87,111,sableux,maïs,1
29.43,38.81,0.442,0.323,0.440,59.60,29.07,115,argileux,maïs,1
31.23,6.04,0.338,0.291,0.331,13.27,33.01,9,argileux,mil,0
23.11,47.01,0.186,0.222,0.415,92.53,25.48,1,sableux,maïs,1
21.39,27.45,0.344,0.327,0.378,30.18,20.07,79,sableux,mil,1
17.04,9.59,0.250,0.282,0.350,51.24,18.98,109,sableux,coton,1
32.54,9.50,0.217,0.227,0.400,16.06,30.79,101,sableux,riz,1
9.98,63.58,0.520,0.594,0.476,89.63,10.00,73,loam,mil,3
27.93,5.88,0.308,0.191,0.389,4.58,29.72,86,sableux,riz,1
17.91,48.28,0.185,0.269,0.314,32.61,21.45,105,argileux,riz,0
30.21,7.28,0.127,0.013,0.284,57.65,31.50,89,loam,coton,1
24.53,9.85,0.599,0.533,0.559,91.49,23.02,23,loam,sorgho,1
31.05,52.24,0.610,0.456,0.623,70.89,30.31,113,sableux,mil,0
25.22,32.58,0.253,0.097,0.351,8.56,27.81,22,sableux,coton,1
27.66,9.01,0.246,0.348,0.420,33.94,26.09,16,argileux,mil,1
26.64,6.79,0.054,0.025,0.193,8.00,27.72,117,loam,riz,0
28.04,3.50,0.254,0.203,0.335,47.07,29.60,96,argileux,arachide,0
25.46,40.58,0.442,0.405,0.436,72.47,27.80,51,loam,arachide,1
15.25,35.19,0.170,0.169,0.355,52.69,16.33,0,loam,arachide,1
31.39,50.13,0.252,0.159,0.490,90.77,32.85,64,argileux,coton,1
26.76,59.46,0.148,0.059,0.313,98.10,27.47,13,loam,sorgho,1
25.52,76.38,0.338,0.541,0.484,98.92,21.53,55,argileux,maïs,1
23.20,32.48,0.244,0.280,0.390,39.72,19.83,53,argileux,arachide,1
33.79,35.36,0.108,0.010,0.290,35.14,31.89,97,loam,maïs,0
30.05,9.66,0.175,0.073,0.185,3.07,28.82,37,argileux,riz,0
10.88,22.12,0.346,0.403,0.481,61.87,11.16,43,loam,mil,1
24.21,1.73,0.178,0.425,0.316,50.57,23.35,97,sableux,coton,1
30.10,18.46,0.334,0.464,0.432,78.28,28.66,107,argileux,maïs,1
24.40,46.70,0.032,0.133,0.352,62.59,23.99,54,argileux,mil,1
21.97,38.85,0.543,0.466,0.618,67.12,22.57,19,loam,coton,1
22.74,2.24,0.464,0.515,0.428,22.88,23.54,65,sableux,coton,1
31.18,10.02,0.018,0.124,0.193,0.00,27.93,60,loam,arachide,0
24.61,2.88,0.185,0.072,0.372,0.00,24.87,7,sableux,maïs,0
25.03,27.53,0.294,0.350,0.396,95.70,25.84,39,argileux,coton,1
22.96,7.03,0.192,0.073,0.379,18.83,23.47,13,sableux,sorgho,1
30.97,37.67,0.481,0.512,0.596,66.92,29.80,87,loam,sorgho,1
27.43,2.89,0.154,0.184,0.249,24.31,25.61,65,sableux,riz,0
19.44,91.33,0.460,0.579,0.680,143.89,21.28,71,loam,sorgho,2
17.73,12.03,0.128,0.188,0.298,45.64,18.62,81,loam,arachide,0
27.57,0.85,0.765,0.685,0.737,27.22,25.49,53,loam,mil,3
26.07,97.94,0.530,0.382,0.662,119.22,23.39,62,sableux,sorgho,1
24.03,79.70,0.240,0.286,0.396,104.39,28.72,116,loam,arachide,1
18.00,14.39,0.097,0.111,0.309,38.05,17.47,61,argileux,riz,0
25.97,7.57,0.254,0.170,0.415,0.00,25.50,2,sableux,maïs,1
28.74,23.47,0.285,0.379,0.420,64.66,25.03,77,sableux,coton,1
18.54,26.35,0.555,0.438,0.565,39.91,18.49,63,loam,sorgho,1
24.47,2.61,0.148,0.182,0.302,33.94,23.98,98,sableux,coton,0
21.67,68.16,0.071,0.010,0.337,77.53,18.99,65,sableux,sorgho,1
22.32,18.35,0.442,0.295,0.466,34.93,24.87,79,sableux,mil,4
17.05,64.10,0.144,0.071,0.229,53.38,16.45,27,loam,mil,1
27.14,71.18,0.571,0.496,0.687,89.67,27.73,25,argileux,mil,1
20.96,63.66,0.281,0.464,0.436,57.10,23.90,6,loam,maïs,1
21.47,126.64,0.076,0.010,0.401,159.89,19.14,22,sableux,arachide,3
19.45,1.28,0.175,0.090,0.317,47.48,21.47,69,sableux,sorgho,0
23.49,19.50,0.362,0.453,0.409,5.20,21.13,47,sableux,sorgho,1
29.69,20.58,0.138,0.162,0.302,40.48,28.47,110,sableux,coton,0
25.40,21.76,0.321,0.251,0.454,44.93,23.54,35,argileux,sorgho,1
24.58,1.12,0.408,0.406,0.476,33.51,25.33,36,argileux,mil,1
26.27,32.41,0.423,0.521,0.471,53.84,27.96,116,sableux,arachide,1
30.59,11.37,0.433,0.470,0.406,57.10,31.86,4,loam,maïs,2
25.87,68.69,0.210,0.303,0.462,66.02,21.74,76,sableux,sorgho,1
27.45,1.61,0.037,0.010,0.170,39.56,30.32,63,argileux,maïs,0
31.25,0.45,0.099,0.192,0.338,32.75,33.71,43,sableux,mil,0
32.03,27.97,0.151,0.083,0.323,12.85,31.89,46,loam,maïs,0
24.55,20.88,0.594,0.654,0.564,61.69,21.98,113,argileux,coton,3
25.73,7.42,0.280,0.285,0.396,20.83,28.15,110,sableux,sorgho,1
27.64,25.12,0.547,0.538,0.546,37.70,33.03,63,sableux,arachide,1
21.56,16.32,0.171,0.111,0.231,17.37,21.93,30,loam,riz,0
18.01,24.24,0.238,0.171,0.405,48.63,18.93,68,argileux,coton,2
24.68,39.33,0.470,0.335,0.608,7.09,23.26,33,sableux,sorgho,1
19.07,11.17,0.131,0.135,0.318,25.01,22.67,74,loam,maïs,0
25.02,3.94,0.326,0.523,0.347,7.25,21.48,106,argileux,coton,0
17.19,1.42,0.297,0.226,0.375,16.36,18.59,33,loam,maïs,1
28.30,39.85,0.556,0.408,0.552,66.61,30.60,56,sableux,sorgho,1
34.75,23.54,0.235,0.344,0.365,44.76,36.73,89,argileux,riz,1
23.93,76.77,0.655,0.681,0.641,104.51,28.46,46,loam,arachide,1
23.62,9.05,0.357,0.378,0.431,46.88,23.65,41,sableux,coton,1
32.66,1.73,0.110,0.031,0.303,20.67,29.76,33,argileux,maïs,0
29.23,11.72,0.192,0.243,0.272,14.95,26.52,30,loam,arachide,0
26.39,28.91,0.111,0.235,0.332,52.14,21.44,118,sableux,arachide,1
23.43,5.58,0.190,0.091,0.287,32.79,27.56,32,argileux,sorgho,0
36.95,15.85,0.456,0.420,0.429,66.13,36.20,12,loam,sorgho,1
28.36,12.21,0.097,0.097,0.315,26.30,29.74,56,sableux,riz,0
17.46,95.73,0.616,0.676,0.685,131.59,19.58,44,argileux,mil,1
22.63,45.88,0.235,0.219,0.336,88.01,19.58,83,argileux,riz,1
23.18,5.90,0.139,0.108,0.278,8.28,24.72,90,argileux,mil,0
23.74,47.35,0.587,0.521,0.598,61.65,22.96,39,sableux,mil,1
30.84,30.53,0.098,0.063,0.318,64.07,30.38,1,loam,coton,1
23.36,10.95,0.383,0.572,0.456,22.26,22.68,65,sableux,arachide,1
26.17,23.23,0.172,0.186,0.361,70.45,24.45,56,argileux,maïs,1
23.00,38.09,0.291,0.244,0.389,88.28,24.06,42,argileux,sorgho,1
34.21,19.89,0.052,0.010,0.290,19.00,37.56,38,argileux,arachide,0
22.86,7.99,0.439,0.452,0.460,0.00,22.45,117,loam,maïs,1
23.69,9.62,0.257,0.280,0.334,3.73,23.33,20,loam,arachide,0
24.91,38.05,0.403,0.344,0.539,69.67,25.73,76,argileux,riz,1
29.75,41.54,0.642,0.680,0.614,46.33,28.90,112,sableux,riz,3
11.51,15.86,0.025,0.098,0.170,0.00,11.76,2,argileux,maïs,0
